ux_l,ux_r,uy_t,uy_b
 4.530255238589028e-08, 2.3644440327110818e-08, 2.005869378971103e-07, 1.7891555162037e-07
 5.695996628804953e-08, 3.012111861845933e-08, 2.2743821027183436e-07, 2.005869378971103e-07
 7.393061420454992e-08, 3.987530591221378e-08, 2.6149511931163696e-07, 2.2743821027183436e-07
 9.962619621550529e-08, 5.544070503652296e-08, 3.056763103051443e-07, 2.6149511931163696e-07
 1.40287944368447e-07, 8.226268380739768e-08, 3.636997413123857e-07, 3.056763103051443e-07
 2.0760684595901124e-07, 1.333116883120351e-07, 4.379857844411705e-07, 3.636997413123857e-07
 3.2279365221514214e-07, 2.4337581352557966e-07, 5.174042255391879e-07, 4.379857844411705e-07
 5.174042255393149e-07, 5.173958035686314e-07, 5.173958035685997e-07, 5.174042255391879e-07
 7.914242155823347e-07, 1.3088228709891424e-06, -0.0, 5.173958035685997e-07
 6.364412186819194e-09, -0.0, 6.376655714447335e-09, -0.0
 6.366166021049604e-09, -0.0, 1.274500756395502e-08, 6.376655714447335e-09
 6.367209896127047e-09, -0.0, 1.9117332143335602e-08, 1.274500756395502e-08
 6.371261443545829e-09, -0.0, 2.549793302235232e-08, 1.9117332143335602e-08
 6.38128024054185e-09, -0.0, 3.1882217349094895e-08, 2.549793302235232e-08
 6.40353005140016e-09, -0.0, 3.8301475633348805e-08, 3.1882217349094895e-08
 6.443314332546475e-09, -0.0, 4.4771114224398166e-08, 3.8301475633348805e-08
 6.510003008550957e-09, -0.0, 5.1292516474389556e-08, 4.4771114224398166e-08
 6.607115756358699e-09, -0.0, 5.791020122859439e-08, 5.1292516474389556e-08
 6.7495408998381945e-09, -0.0, 6.467091311360217e-08, 5.791020122859439e-08
 6.945595316183568e-09, -0.0, 7.162138143855554e-08, 6.467091311360217e-08
 7.212763081289094e-09, -0.0, 7.882664078139366e-08, 7.162138143855554e-08
 7.567758440346088e-09, -0.0, 8.637797260140492e-08, 7.882664078139366e-08
 8.031370067684409e-09, -0.0, 9.439985706639964e-08, 8.637797260140492e-08
 8.64159149482654e-09, -0.0, 1.030251414336995e-07, 9.439985706639964e-08
 9.431215136831177e-09, -0.0, 1.1244003452408764e-07, 1.030251414336995e-07
 1.0460095321512595e-08, -0.0, 1.228822745285253e-07, 1.1244003452408764e-07
 1.1804760249249796e-08, -0.0, 1.3467982696050544e-07, 1.228822745285253e-07
 1.3571233153035922e-08, -0.0, 1.4826920381669642e-07, 1.3467982696050544e-07
 1.5938079738209545e-08, -0.0, 1.6422447368633708e-07, 1.4826920381669642e-07
 1.9153662732143197e-08, -0.0, 1.8340632921533764e-07, 1.6422447368633708e-07
 2.3644440327110818e-08, -0.0, 2.070636161884588e-07, 1.8340632921533764e-07
 3.012111861845933e-08, -0.0, 2.3719239756558884e-07, 2.070636161884588e-07
 3.987530591221378e-08, -0.0, 2.7706051843594615e-07, 2.3719239756558884e-07
 5.544070503652296e-08, -0.0, 3.3249828907601907e-07, 2.7706051843594615e-07
 8.226268380739768e-08, -0.0, 4.147487458170231e-07, 3.3249828907601907e-07
 1.333116883120351e-07, -0.0, 5.48049909654715e-07, 4.147487458170231e-07
 2.4337581352557966e-07, -0.0, 7.914242155822396e-07, 5.48049909654715e-07
 5.173958035686314e-07, -0.0, 1.3088228709891107e-06, 7.914242155822396e-07
 1.3088228709891424e-06, -0.0, -0.0, 1.3088228709891107e-06
